Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9569 14.085
0.9556 14.6403
0.9529 15.2108
0.9525 15.1115
0.9542 14.7902
0.9574 13.9243
0.96 13.4022
0.9605 13.3442
0.961 13.4392
0.9614 13.4805
0.9603 13.7733
0.9602 13.823
0.9587 13.9753
0.957 14.0531
0.9581 14.1261
0.9563 14.5643
0.9555 14.2383
0.9569 13.7683
0.9588 13.3572
0.9579 13.3982
0.9558 13.8566
0.9519 14.8572
0.9488 15.6875
0.9467 16.3798
0.9494 15.7264
0.9528 15.0254
0.9536 14.6628
0.953 14.8658
0.9496 16.2421
0.9445 17.8746
0.9409 19.3508
0.9441 18.3957
0.9529 15.3916
0.9581 13.332
0.9583 12.8503
0.9567 13.2223
0.9566 13.567
0.9542 14.3745
0.9522 14.9091
0.9524 14.7918
0.956 14.2508
0.955 14.113
0.9543 14.7156
0.9528 14.9673
0.9535 14.6541
0.9546 14.4617
0.9565 13.8928
0.9576 13.8276
0.9577 13.898
0.956 13.9581
0.9559 13.8609
0.9564 13.8211
0.9536 14.2358
0.9519 14.8862
0.9522 14.9371
0.9547 14.1575
0.956 13.6074
0.9564 13.6689
0.9549 14.5713
0.9502 15.9414
0.9461 17.372
0.947 17.7538
0.9475 17.2165
0.9501 16.0621
0.9536 15.0736
0.9565 14.1662
0.9571 13.757
0.9561 13.9379
0.9526 14.6107
0.9522 15.0862
0.9527 14.7093
0.9532 14.4774
0.9554 13.8904
0.9587 13.2716
0.9602 13.11
0.9595 13.5728
0.9564 14.3697
0.9539 15.3316
0.9509 15.9038
0.9513 15.8518
0.9519 15.5852
0.9512 15.2795
0.9546 14.6052
0.9575 13.6057
0.9596 12.8573
0.9626 12.2741
0.9629 12.1144
0.9628 12.2976
0.9626 12.4817
0.9626 12.4172
0.9629 12.1326
0.9645 11.59
0.9652 11.2556
0.9643 11.1607
0.9628 11.404
0.9616 12.1392
0.9569 13.2779
0.9536 14.3927
0.9516 15.078
0.9504 15.2957
0.9503 15.406
0.9525 14.5986
0.9575 13.6159
0.9599 12.812
0.9616 12.3304
0.962 11.9766
0.9625 12.0251
0.9628 12.1592
0.9632 12.3076
0.9622 12.4395
0.9621 12.3982
0.9622 12.4514
0.9602 12.5399
0.9602 12.8601
0.9584 13.3636
0.9573 13.5977
0.9566 13.7729
0.9579 13.3781
0.9603 12.8265
0.9602 12.5883
0.9596 12.5869
0.959 12.9235
0.9567 13.6244
0.9545 14.2516
0.9527 14.872
0.9514 15.465
0.9499 15.3884
0.9526 14.6247
0.9565 13.5118
0.9592 12.561
0.961 12.0278
0.9611 12.1132
0.9588 12.4711
0.9587 13.1269
0.9547 14.4524
0.9496 16.0796
0.9499 16.229
0.9555 14.227
0.9584 12.9456
0.9614 11.9932
0.9627 11.4036
0.9635 11.2909
0.9645 11.3067
0.9645 11.3723
0.9635 11.3098
0.965 11.0688
0.9646 11.1985
0.9631 11.5984
0.9623 12.1332
0.9588 12.8913
0.9591 12.9446
0.9609 12.5558
0.9629 11.8138
0.9643 11.2708
0.9649 10.9442
0.9656 10.781
0.9647 10.8766
0.9634 11.1725
0.9624 11.5661
0.9612 11.9047
0.9618 11.6615
0.9625 11.4348
0.9642 11.1199
0.9657 10.8106
0.9662 10.6641
0.9659 10.6977
0.9646 10.9696
0.9643 11.3532
0.9652 11.5877
0.9653 11.5329
0.9663 11.4073
0.9655 11.4932
0.9623 12.1216
0.959 13.1942
0.9549 14.2733
0.953 14.7667
0.9522 14.8433
0.9531 14.7812
0.9535 14.8823
0.9546 14.5481
0.9568 13.6312
0.9586 12.9201
0.9602 12.5079
0.9589 12.5036
0.9603 12.4113
0.9612 12.3667
0.9616 12.2536
0.9646 11.6918
0.9652 11.3
0.9672 11.0697
0.9677 10.9806
0.9682 10.5436
0.9678 10.4724
0.9661 10.7544
0.9656 11.1334
0.9637 11.56
0.9629 11.5819
0.9634 11.3628
0.9635 11.1242
0.9651 10.8614
0.9653 10.7914
0.9658 10.7611
0.967 10.7041
0.9672 10.9277
0.9654 11.1136
0.9656 11.2486
0.9649 11.4066
0.9652 11.3458
0.9653 11.2264
0.9666 10.8925
0.9678 10.5957
0.9682 10.4029
0.9682 10.4963
0.9665 10.7058
0.9647 11.1248
0.9631 11.4825
0.9634 11.5054
0.9627 11.5469
0.9618 11.6733
0.9624 11.7147
0.9618 12.06
0.959 12.7015
0.9585 13.2388
0.9583 13.473
0.9585 13.6771
0.9612 12.7931
0.9638 11.9903
0.965 11.3625
0.9671 10.7985
0.9666 10.5609
0.9662 10.4116
0.9655 10.4968
0.9646 10.92
0.9614 11.8814
0.9595 12.8979
0.9579 13.7246
0.9563 13.9629
0.9586 13.0323
0.9612 11.9567
0.9637 11.1108
0.9655 10.5776
0.9662 10.3975
0.9659 10.4922
0.9651 10.8658
0.963 11.4014
0.9615 11.7921
0.961 12.1233
0.9609 12.2716
0.9619 11.9828
0.9625 11.7648
