Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9601 1262.04
0.959 1283.3
0.9588 1303.73
0.9592 1310.29
0.9592 1323.59
0.9593 1347.01
0.9594 1370.69
0.9595 1371.58
0.9595 1363.16
0.9606 1312.84
0.961 1269.31
0.9616 1243.97
0.9624 1227.82
0.9618 1244.96
0.9598 1269.63
0.9582 1308.64
0.9563 1355.37
0.9547 1378.17
0.9546 1376.48
0.9565 1355.98
0.9581 1294.67
0.9597 1265.82
0.9602 1275.02
0.9603 1278.59
0.9593 1305.03
0.9578 1347.26
0.959 1341.88
0.9597 1338.1
0.96 1313.3
0.9607 1314.83
0.9592 1335.96
0.9577 1368.08
0.9584 1363.23
0.9587 1337.81
0.9595 1307.66
0.9624 1244.01
0.9641 1195.73
0.9648 1172.86
0.9639 1179.27
0.9626 1204.11
0.9618 1233.28
0.9613 1242.03
0.9617 1217.02
0.9622 1207.12
0.9631 1189.46
0.9633 1184.84
0.9629 1195.95
0.9623 1204.55
0.962 1221.18
0.9617 1233.26
0.9613 1240.73
0.9613 1237.68
0.9627 1204.43
0.964 1177.46
0.9646 1154.64
0.9653 1147.09
0.965 1141.23
0.9646 1141.53
0.9647 1137.94
0.9651 1147.37
0.9643 1170.58
0.9625 1206.31
0.9615 1254.34
0.9603 1283.6
0.9585 1321.14
0.9579 1349.04
0.9576 1362.29
0.9552 1392.69
0.956 1378.78
0.9576 1337.35
0.9593 1307.55
0.9613 1262.42
0.9628 1218.89
0.9625 1187.54
0.9632 1170.32
0.9627 1164.38
0.9632 1174.01
0.9621 1191.52
0.9619 1205.7
0.9626 1215.09
0.9617 1222.25
0.9604 1226.89
0.9607 1229.89
0.9616 1211.28
0.9626 1185.2
0.9627 1168.72
0.9648 1129.37
0.9657 1104.1
0.9667 1099.98
0.9659 1113.99
0.9648 1140.39
0.9637 1164.25
0.9635 1168.35
0.9623 1168.89
0.9629 1160.78
0.9636 1125.02
0.9645 1108.72
0.965 1112.31
0.9645 1120.05
0.9633 1140.47
0.9639 1140.13
0.9642 1135.0
0.9644 1136.87
