Extracting MNIST_data/train-images-idx3-ubyte.gz
Extracting MNIST_data/train-labels-idx1-ubyte.gz
Extracting MNIST_data/t10k-images-idx3-ubyte.gz
Extracting MNIST_data/t10k-labels-idx1-ubyte.gz
0.9499 16.7206
0.9509 16.2694
0.9519 15.7973
0.9516 15.7819
0.9508 16.2553
0.9491 16.7582
0.9476 17.3535
0.9462 17.922
0.946 18.0707
0.9457 17.8499
0.9471 17.4205
0.9479 16.8071
0.9491 16.4229
0.9496 16.2308
0.9495 16.4207
0.9494 16.3158
0.951 15.9943
0.9515 15.941
0.9501 15.9439
0.9502 16.3496
0.9485 16.7796
0.9461 17.398
0.9467 17.3253
0.9492 17.0164
0.9499 16.8538
0.95 16.379
0.9513 15.8276
0.9514 15.4914
0.9518 15.201
0.954 14.4904
0.9553 14.1245
0.9557 14.0707
0.9559 14.3301
0.9537 14.7986
0.9528 14.8746
0.9538 14.844
0.9535 14.8887
0.9518 15.3049
0.9517 15.1719
0.953 14.9546
0.9551 14.3104
0.9561 13.9889
0.9554 13.9565
0.9545 14.1056
0.9533 14.4143
0.9538 14.692
0.9524 15.1622
0.9521 15.1381
0.9541 14.6198
0.9544 14.2868
0.9549 14.1646
0.9572 14.1002
0.9576 14.3064
0.9559 14.982
0.9503 16.0059
0.9501 16.4924
0.9496 16.7773
0.9497 16.6128
0.951 16.3244
0.9528 15.6684
0.9538 15.1526
0.9549 14.693
0.9555 14.5488
0.955 14.4433
0.9549 14.9022
0.952 15.2573
0.9529 15.0568
0.9553 14.4631
0.9572 14.0936
0.9577 14.1164
0.9568 14.6129
0.9564 14.8813
0.9574 14.475
0.9584 13.9745
0.9576 13.9613
0.9556 14.2743
0.9563 14.1272
0.9568 13.8295
0.9563 13.7002
0.9571 13.693
0.957 13.6894
0.9578 13.8321
0.9573 13.7236
0.9582 13.5589
0.9588 13.5661
0.9572 13.535
0.9577 13.3127
0.959 12.7538
0.9604 12.4734
0.9602 12.5741
0.959 13.2029
0.9565 14.0931
0.9528 15.1874
0.95 16.0959
0.9511 15.7381
0.9538 14.9892
0.9574 14.1871
0.959 13.6954
0.9605 13.5689
0.9596 13.5571
0.9584 13.5762
0.9579 13.5695
0.9587 13.3238
0.9601 13.1525
0.9591 13.0152
0.9581 13.1248
0.9565 13.6761
0.9544 14.1069
0.9543 14.1946
0.954 14.1724
0.9556 13.8844
0.9557 13.726
0.9562 13.599
0.9574 13.4729
0.9586 13.4449
0.9582 13.7658
0.9549 14.2945
0.9528 14.7988
0.953 15.0121
0.9528 14.9394
0.956 14.1657
0.9573 13.5412
0.9568 13.5246
0.9558 14.2537
0.9498 15.6439
0.947 16.6664
0.9452 17.2367
0.947 16.7819
0.95 15.6683
0.9535 14.8998
0.9559 14.1103
0.9561 14.1515
0.9552 14.6272
0.9512 15.9887
0.949 16.7926
0.9461 17.1468
0.946 17.3034
0.9471 16.6852
0.9503 15.8322
0.9528 14.9954
0.9526 14.7396
0.9531 14.9251
0.953 15.2571
0.9524 15.5447
0.953 15.6063
0.954 15.1694
0.9565 14.4159
0.9597 13.5055
0.9601 13.2009
0.9586 13.2822
0.9578 13.2756
0.9579 13.6247
0.9549 14.2937
0.9527 15.2417
0.95 15.9022
0.9506 15.7964
0.9507 15.6953
0.9506 15.9183
0.9527 15.52
0.9529 15.1922
0.952 15.094
0.9524 15.0886
0.953 14.7773
0.9554 14.4784
0.9545 14.4572
0.9552 14.2405
0.9562 14.1599
0.9566 13.7502
0.9589 13.2372
0.9586 13.1958
0.9579 13.5083
0.9548 14.0918
0.9547 14.1614
0.9565 13.7487
0.9583 13.2151
0.9597 13.0515
0.9597 13.1887
0.9589 13.342
0.959 13.2791
0.9592 13.3147
0.9582 13.5161
0.9579 13.6615
0.9577 13.9739
0.9553 14.4318
0.957 14.2259
0.9562 14.4305
0.9541 15.0411
0.9519 15.7607
0.9515 15.8887
0.949 16.4442
0.9503 16.2097
0.956 14.6269
0.9591 13.389
0.9617 12.4757
0.9634 11.8306
0.964 11.5323
0.9643 11.6702
0.9637 12.0709
0.9628 12.4453
0.9606 13.1454
0.959 13.8508
0.9572 14.7002
0.9554 15.4711
0.9548 15.7001
0.9552 15.4948
0.9568 14.5846
0.9598 13.779
0.9624 13.0829
0.9622 12.7938
0.9611 13.2045
0.9586 13.91
0.9574 14.2491
0.9571 14.3229
0.9562 14.4177
0.9558 14.5604
0.955 14.8082
0.956 14.55
0.9575 14.2092
0.962 13.0583
0.9642 12.2807
0.9643 12.1464
0.9641 12.1236
0.9639 12.4339
0.9623 12.9647
0.9593 13.716
0.9581 13.9977
0.9584 14.0939
0.9585 14.0147
0.9584 13.7863
0.9607 13.3677
0.9617 12.9369
0.9636 12.5766
0.964 12.097
0.9641 11.8871
0.9639 12.0082
0.9639 12.2352
0.9631 12.425
0.9641 12.3224
0.9649 12.1385
0.965 11.9079
0.9649 11.758
0.9643 11.7444
0.964 11.7892
0.9624 12.0693
0.9614 12.3408
0.961 12.3342
0.9611 12.0556
0.9627 11.665
0.9634 11.493
0.9639 11.3886
0.9634 11.4507
0.9632 11.741
0.9629 12.0858
0.9622 12.2081
0.9621 12.2185
0.9622 12.1521
0.9621 12.2623
0.9626 12.3342
0.9625 12.1364
0.9632 12.0603
0.9632 11.929
0.9627 11.781
0.9639 11.652
0.964 11.6048
0.9642 11.4967
0.9646 11.3647
0.9643 11.2457
0.9655 11.0618
0.9654 11.0946
0.9656 11.1161
0.9659 11.2237
0.964 11.5477
0.9625 11.922
0.9591 12.6795
0.9604 12.2698
0.9628 11.667
0.9647 11.2829
0.9644 11.0914
0.965 11.0906
0.9637 11.3336
0.9637 11.5896
0.9634 11.527
0.9642 11.2817
0.9645 10.9995
0.9649 10.8291
0.9651 10.7407
0.9645 10.8107
0.9642 11.0254
0.9643 11.1165
0.964 11.1431
0.9629 11.3538
0.9624 11.6924
0.9616 11.9415
0.9607 12.2145
0.9598 12.5185
0.9597 12.818
0.9592 12.7864
0.9599 12.639
0.9592 12.6695
0.9583 12.6059
0.9597 12.2991
0.9597 12.2992
0.9622 11.9806
0.9637 11.5547
0.964 11.5071
0.9636 11.7394
0.9625 12.1244
0.9609 12.534
0.9601 12.6027
0.9611 12.3414
0.9613 11.935
0.9623 11.5854
0.9636 11.6345
0.9633 11.7857
0.9622 12.1362
0.962 12.8764
0.9596 13.7205
0.9586 13.635
0.9592 13.386
0.9595 13.279
0.9603 13.279
0.9607 12.7278
0.9608 12.4428
0.9619 12.296
0.9629 12.4812
0.9628 12.7504
0.9614 13.1341
0.9606 13.2964
0.96 13.194
0.9606 12.5387
0.9621 12.3739
0.9607 12.5616
0.9604 12.5725
0.9626 12.0916
0.9647 11.3842
0.9647 11.149
0.9654 11.146
0.9653 11.1658
0.966 10.9315
0.9667 10.8826
0.9673 10.8789
0.9674 10.925
0.9664 10.9572
0.9679 10.8671
0.9668 10.9103
0.9667 10.8241
0.9671 10.7639
0.9672 10.9449
0.9671 11.0924
0.9666 11.2773
0.9657 11.5579
0.9647 11.9355
0.964 12.2197
0.9641 12.2883
0.9636 12.2055
0.964 12.3117
0.962 12.8359
0.9594 13.5932
0.958 13.6346
0.9594 13.1827
0.9605 12.3539
0.9641 11.4917
0.9657 10.8342
0.966 10.7688
0.9645 11.2189
0.9613 11.9382
0.959 12.5789
0.9592 12.6598
0.9614 12.2405
0.9652 11.1594
0.966 10.8662
0.9658 10.9975
0.9663 11.0682
0.9654 11.3045
0.9644 11.4337
0.9631 11.5341
0.9641 11.3251
0.9659 10.8093
0.9671 10.4906
0.9683 10.2435
0.9691 10.0976
0.9684 10.223
0.9677 10.3661
0.9673 10.4017
0.9672 10.5395
0.9671 10.8075
0.967 10.9063
0.9664 10.9475
0.9663 11.0089
0.9659 11.1673
0.9659 11.008
0.9665 10.9654
0.9664 10.887
0.9669 10.8469
0.9658 10.9851
0.9658 11.2321
0.9667 11.0226
0.9673 10.7518
0.9673 10.5916
0.9665 10.5852
0.9674 10.5356
0.9667 10.5569
0.9673 10.4651
0.9656 10.5029
0.9655 10.6991
0.9658 10.7736
0.9659 10.9214
0.9665 11.1123
0.9657 11.0822
0.965 11.1347
0.9656 11.2639
0.9663 11.092
0.9667 10.973
0.9668 10.9882
0.9658 11.1237
0.9662 10.9921
0.9674 10.6742
0.9689 10.5023
0.969 10.4178
0.9685 10.462
0.9675 10.5253
0.9665 10.7433
0.9655 11.0486
0.966 10.921
0.9665 10.6544
0.9666 10.3499
0.9667 10.2272
0.9675 10.1982
0.9657 10.5116
0.9635 10.9062
0.9626 11.2316
0.9634 11.1938
0.9635 11.3083
0.9634 11.4564
0.9641 11.5482
0.9645 11.4398
0.9648 11.3155
0.966 11.0143
0.966 10.766
0.9666 10.6263
0.9655 10.7213
0.9647 10.8726
0.9647 10.9576
0.9655 10.6426
0.9665 10.3636
0.9664 10.1546
0.9673 9.97168
0.9692 9.95496
0.9688 9.96932
0.9681 10.1451
0.9669 10.5407
0.9656 10.9433
0.9635 11.3924
0.9619 11.8771
0.9608 12.1993
0.9612 12.1347
0.9627 11.7558
0.9643 11.4744
0.9664 11.0137
0.9676 10.6526
0.9661 10.6647
0.9657 10.9118
0.966 11.059
0.9646 11.2256
0.9651 11.2117
0.9667 11.0493
0.967 10.7163
0.9676 10.5805
0.9688 10.3243
0.9693 9.98863
0.9686 9.88394
0.9689 9.92209
0.9681 10.12
0.9683 10.2502
0.9688 10.2466
0.9693 10.2755
0.9706 10.1585
0.9704 9.98114
0.9709 9.87257
0.9715 9.73531
0.9722 9.62828
0.9716 9.45423
0.9724 9.31384
0.9724 9.27769
0.9722 9.36963
0.9701 9.67889
0.9688 10.2219
0.9661 10.8301
0.965 11.474
0.965 11.4102
0.9654 11.0268
0.9675 10.5106
0.9687 10.1169
0.9702 9.80978
0.9709 9.64972
0.9702 9.77486
0.9697 10.1786
0.9687 10.5439
0.967 10.8958
0.9669 11.1028
0.9689 10.5562
0.9705 10.0506
0.9695 9.74941
0.9696 9.73131
0.9698 9.85909
0.9688 10.0309
0.9684 10.0914
0.968 10.236
0.9679 10.4217
0.9674 10.6036
0.9671 10.7812
0.967 10.6957
0.9677 10.6507
0.9689 10.3495
0.9696 10.2
0.9691 10.0728
0.9695 10.0019
0.9685 10.092
0.9686 10.3721
0.9675 10.7118
0.9673 10.7629
0.9667 10.6002
0.9669 10.555
0.9681 10.312
0.9669 10.2534
0.9671 10.2858
0.9672 10.3877
0.967 10.5956
0.967 10.6589
0.9669 10.4889
0.968 10.137
0.9692 9.8964
0.9712 9.79395
0.9703 9.7508
0.9697 9.75018
0.9693 9.9214
0.968 10.1496
0.9662 10.4524
0.9648 10.7917
0.9643 11.0906
0.9639 11.1816
0.9652 11.0821
0.9649 10.9779
0.9665 10.8177
0.967 10.8997
0.9661 11.1121
0.9658 11.345
0.9647 11.4365
0.9642 11.4023
0.9654 11.2713
0.9672 10.7722
0.9675 10.488
0.9663 10.5357
0.9658 10.6869
0.9648 11.1526
0.9628 11.7032
0.9622 11.7054
0.9645 11.3018
0.9645 11.0405
0.9654 10.7504
0.9663 10.5216
0.9671 10.2318
0.9684 10.0777
0.9688 9.87821
0.9689 9.84445
0.9682 10.0511
0.9681 10.3158
0.9683 10.5684
0.9681 10.6466
0.9688 10.5821
0.9689 10.4464
0.9684 10.4136
0.9684 10.5061
0.9673 10.6863
0.9672 10.703
0.9678 10.6285
0.9689 10.5259
0.9695 10.6359
0.9694 10.6968
0.9697 10.7863
0.9699 10.7214
0.9701 10.4928
0.9705 10.1633
0.9712 9.9318
0.9716 9.75646
0.9716 9.65945
0.9714 9.71213
0.9705 9.71439
0.9693 9.7903
0.9688 9.91956
0.9673 10.1871
0.9657 10.6181
0.9656 11.0766
0.9639 11.5037
0.9628 11.9457
0.9617 12.1754
0.9619 11.9754
0.9637 11.4717
0.9654 10.821
0.9673 10.2775
0.9695 9.87427
0.9696 9.71712
0.9702 9.78431
0.97 9.84208
0.9697 9.88488
0.9697 9.91572
0.9695 9.98308
